ID,Name,Generation,Type 1,Type 2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Sprite URL,promedio_estadisticas
568,Trubbish,5,Poison,,50,50,62,40,62,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png,54.83
569,Garbodor,5,Poison,,80,95,82,60,82,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png,79.0
570,Zorua,5,Dark,,40,65,40,80,40,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png,55.0
571,Zoroark,5,Dark,,60,105,60,120,60,105,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png,85.0
572,Minccino,5,Normal,,55,50,40,40,40,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png,50.0
573,Cinccino,5,Normal,,75,95,60,65,60,115,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png,78.33
574,Gothita,5,Psychic,,45,30,50,55,65,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png,48.33
575,Gothorita,5,Psychic,,60,45,70,75,85,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png,65.0
576,Gothitelle,5,Psychic,,70,55,95,95,110,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png,81.67
577,Solosis,5,Psychic,,45,30,40,105,50,20,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png,48.33
578,Duosion,5,Psychic,,65,40,50,125,60,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,61.67
579,Reuniclus,5,Psychic,,110,65,75,125,85,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png,81.67
580,Ducklett,5,Water,Flying,62,44,50,44,50,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png,50.83
581,Swanna,5,Water,Flying,75,87,63,87,63,98,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png,78.83
582,Vanillite,5,Ice,,36,50,50,65,60,44,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png,50.83
583,Vanillish,5,Ice,,51,65,65,80,75,59,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png,65.83
584,Vanilluxe,5,Ice,,71,95,85,110,95,79,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,89.17
585,Deerling,5,Normal,Grass,60,60,50,40,50,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,55.83
586,Sawsbuck,5,Normal,Grass,80,100,70,60,70,95,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,79.17
587,Emolga,5,Electric,Flying,55,75,60,75,60,103,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,71.33
588,Karrablast,5,Bug,,50,75,45,40,45,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,52.5
589,Escavalier,5,Bug,Steel,70,135,105,60,105,20,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,82.5
590,Foongus,5,Grass,Poison,69,55,45,55,55,15,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,49.0
591,Amoonguss,5,Grass,Poison,114,85,70,85,80,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,77.33
594,Alomomola,5,Water,,165,75,80,40,45,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,78.33
595,Joltik,5,Bug,Electric,50,47,50,57,50,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,53.17
596,Galvantula,5,Bug,Electric,70,77,60,97,60,108,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,78.67
597,Ferroseed,5,Grass,Steel,44,50,91,24,86,10,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,50.83
598,Ferrothorn,5,Grass,Steel,74,94,131,54,116,20,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,81.5
599,Klink,5,Steel,,40,55,70,45,60,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,50.0
600,Klang,5,Steel,,60,80,95,70,85,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,73.33
601,Klinklang,5,Steel,,60,100,115,70,85,90,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,86.67
602,Tynamo,5,Electric,,35,55,40,45,40,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,45.83
603,Eelektrik,5,Electric,,65,85,70,75,70,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,67.5
604,Eelektross,5,Electric,,85,115,80,105,80,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,85.83
605,Elgyem,5,Psychic,,55,55,55,85,55,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,55.83
606,Beheeyem,5,Psychic,,75,75,75,125,95,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,80.83
607,Litwick,5,Ghost,Fire,50,30,55,65,55,20,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,45.83
608,Lampent,5,Ghost,Fire,60,40,60,95,60,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,61.67
609,Chandelure,5,Ghost,Fire,60,55,90,145,90,80,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,86.67
610,Axew,5,Dragon,,46,87,60,30,40,57,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,53.33
611,Fraxure,5,Dragon,,66,117,70,40,50,67,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,68.33
612,Haxorus,5,Dragon,,76,147,90,60,70,97,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,90.0
613,Cubchoo,5,Ice,,55,70,40,60,40,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,50.83
614,Beartic,5,Ice,,95,130,80,70,80,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,84.17
615,Cryogonal,5,Ice,,80,50,50,95,135,105,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,85.83
616,Shelmet,5,Bug,,50,40,85,40,65,25,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,50.83
617,Accelgor,5,Bug,,80,70,40,100,60,145,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,82.5
618,Stunfisk,5,Ground,Electric,109,66,84,81,99,32,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,78.5
619,Mienfoo,5,Fighting,,45,85,50,55,50,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,58.33
620,Mienshao,5,Fighting,,65,125,60,95,60,105,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,85.0
621,Druddigon,5,Dragon,,77,120,90,60,90,48,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,80.83
622,Golett,5,Ground,Ghost,59,74,50,35,50,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,50.5
623,Golurk,5,Ground,Ghost,89,124,80,55,80,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,80.5
624,Pawniard,5,Dark,Steel,45,85,70,40,40,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,56.67
625,Bisharp,5,Dark,Steel,65,125,100,60,70,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,81.67
626,Bouffalant,5,Normal,,95,110,95,40,95,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,81.67
627,Rufflet,5,Normal,Flying,70,83,50,37,50,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,58.33
628,Braviary,5,Normal,Flying,100,123,75,57,75,80,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,85.0
629,Vullaby,5,Dark,Flying,70,55,75,45,65,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,61.67
630,Mandibuzz,5,Dark,Flying,110,65,105,55,95,80,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,85.0
631,Heatmor,5,Fire,,85,97,66,105,66,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,80.67
632,Durant,5,Bug,Steel,58,109,112,48,48,109,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,80.67
633,Deino,5,Dark,Dragon,52,65,50,45,50,38,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,50.0
634,Zweilous,5,Dark,Dragon,72,85,70,65,70,58,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,70.0
635,Hydreigon,5,Dark,Dragon,92,105,90,125,90,98,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,100.0
636,Larvesta,5,Bug,Fire,55,85,55,50,55,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,60.0
637,Volcarona,5,Bug,Fire,85,60,65,135,105,100,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,91.67
638,Cobalion,5,Steel,Fighting,91,90,129,90,72,108,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,96.67
639,Terrakion,5,Rock,Fighting,91,129,90,72,90,108,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,96.67
640,Virizion,5,Grass,Fighting,91,90,72,90,129,108,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,96.67
643,Reshiram,5,Dragon,Fire,100,120,100,150,120,90,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,113.33
644,Zekrom,5,Dragon,Electric,100,150,120,120,100,90,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,113.33
646,Kyurem,5,Dragon,Ice,125,130,90,130,90,95,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,110.0
649,Genesect,5,Bug,Steel,71,120,95,120,95,99,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,100.0
650,Chespin,6,Grass,,56,61,65,48,45,38,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,52.17
651,Quilladin,6,Grass,,61,78,95,56,58,57,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,67.5
652,Chesnaught,6,Grass,Fighting,88,107,122,74,75,64,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,88.33
653,Fennekin,6,Fire,,40,45,40,62,60,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,51.17
654,Braixen,6,Fire,,59,59,58,90,70,73,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,68.17
655,Delphox,6,Fire,Psychic,75,69,72,114,100,104,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,89.0
656,Froakie,6,Water,,41,56,40,62,44,71,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,52.33
657,Frogadier,6,Water,,54,63,52,83,56,97,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,67.5
658,Greninja,6,Water,Dark,72,95,67,103,71,122,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,88.33
659,Bunnelby,6,Normal,,38,36,38,32,36,57,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,39.5
660,Diggersby,6,Normal,Ground,85,56,77,50,77,78,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,70.5
661,Fletchling,6,Normal,Flying,45,50,43,40,38,62,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,46.33
662,Fletchinder,6,Fire,Flying,62,73,55,56,52,84,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,63.67
663,Talonflame,6,Fire,Flying,78,81,71,74,69,126,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,83.17
664,Scatterbug,6,Bug,,38,35,40,27,25,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,33.33
665,Spewpa,6,Bug,,45,22,60,27,30,29,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,35.5
666,Vivillon,6,Bug,Flying,80,52,50,90,50,89,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,68.5
667,Litleo,6,Fire,Normal,62,50,58,73,54,72,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,61.5
669,Flabebe,6,Fairy,,44,38,39,61,79,42,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,50.5
670,Floette,6,Fairy,,54,45,47,75,98,52,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,61.83
671,Florges,6,Fairy,,78,65,68,112,154,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,92.0
672,Skiddo,6,Grass,,66,65,48,62,57,52,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,58.33
673,Gogoat,6,Grass,,123,100,62,97,81,68,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,88.5
674,Pancham,6,Fighting,,67,82,62,46,48,43,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,58.0
675,Pangoro,6,Fighting,Dark,95,124,78,69,71,58,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,82.5
676,Furfrou,6,Normal,,75,80,60,65,90,102,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,78.67
677,Espurr,6,Psychic,,62,48,54,63,60,68,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,59.17
679,Honedge,6,Steel,Ghost,45,80,100,35,37,28,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,54.17
680,Doublade,6,Steel,Ghost,59,110,150,45,49,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,74.67
682,Spritzee,6,Fairy,,78,52,60,63,65,23,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,56.83
683,Aromatisse,6,Fairy,,101,72,72,99,89,29,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,77.0
684,Swirlix,6,Fairy,,62,48,66,59,57,49,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,56.83
685,Slurpuff,6,Fairy,,82,80,86,85,75,72,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,80.0
686,Inkay,6,Dark,Psychic,53,54,53,37,46,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,48.0
687,Malamar,6,Dark,Psychic,86,92,88,68,75,73,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,80.33
688,Binacle,6,Rock,Water,42,52,67,39,56,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,51.0
689,Barbaracle,6,Rock,Water,72,105,115,54,86,68,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,83.33
690,Skrelp,6,Poison,Water,50,60,60,60,60,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,53.33
691,Dragalge,6,Poison,Dragon,65,75,90,97,123,44,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,82.33
692,Clauncher,6,Water,,50,53,62,58,63,44,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,55.0
693,Clawitzer,6,Water,,71,73,88,120,89,59,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,83.33
694,Helioptile,6,Electric,Normal,44,38,33,61,43,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,48.17
695,Heliolisk,6,Electric,Normal,62,55,52,109,94,109,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,80.17
696,Tyrunt,6,Rock,Dragon,58,89,77,45,45,48,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,60.33
697,Tyrantrum,6,Rock,Dragon,82,121,119,69,59,71,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,86.83
698,Amaura,6,Rock,Ice,77,59,50,67,63,46,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,60.33
699,Aurorus,6,Rock,Ice,123,77,72,99,92,58,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,86.83
700,Sylveon,6,Fairy,,95,65,65,110,130,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,87.5
701,Hawlucha,6,Fighting,Flying,78,92,75,74,63,118,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,83.33
702,Dedenne,6,Electric,Fairy,67,58,57,81,67,101,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,71.83
703,Carbink,6,Rock,Fairy,50,50,150,50,150,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,83.33
704,Goomy,6,Dragon,,45,50,35,55,75,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,50.0
705,Sliggoo,6,Dragon,,68,75,53,83,113,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,75.33
706,Goodra,6,Dragon,,90,100,70,110,150,80,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,100.0
707,Klefki,6,Steel,Fairy,57,80,91,80,87,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,78.33
708,Phantump,6,Ghost,Grass,43,70,48,50,60,38,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,51.5
709,Trevenant,6,Ghost,Grass,85,110,76,65,82,56,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,79.0
712,Bergmite,6,Ice,,55,69,85,32,35,28,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,50.67
713,Avalugg,6,Ice,,95,117,184,44,46,28,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,85.67
714,Noibat,6,Flying,Dragon,40,30,35,45,40,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,40.83
715,Noivern,6,Flying,Dragon,85,70,80,97,80,123,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,89.17
716,Xerneas,6,Fairy,,126,131,95,131,98,99,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,113.33
717,Yveltal,6,Dark,Flying,126,131,95,131,98,99,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,113.33
719,Diancie,6,Rock,Fairy,50,100,150,100,150,50,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,100.0
720,Hoopa,6,Psychic,Ghost,80,110,60,150,130,70,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,100.0
721,Volcanion,6,Fire,Water,80,110,120,130,90,70,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,100.0
722,Rowlet,7,Grass,Flying,68,55,55,50,50,42,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,53.33
723,Dartrix,7,Grass,Flying,78,75,75,70,70,52,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,70.0
724,Decidueye,7,Grass,Ghost,78,107,75,100,100,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,88.33
725,Litten,7,Fire,,45,65,40,60,40,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,53.33
726,Torracat,7,Fire,,65,85,50,80,50,90,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,70.0
727,Incineroar,7,Fire,Dark,95,115,90,80,90,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,88.33
728,Popplio,7,Water,,50,54,54,66,56,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,53.33
729,Brionne,7,Water,,60,69,69,91,81,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,70.0
730,Primarina,7,Water,Fairy,80,74,74,126,116,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,88.33
731,Pikipek,7,Normal,Flying,35,75,30,30,30,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,44.17
732,Trumbeak,7,Normal,Flying,55,85,50,40,50,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,59.17
733,Toucannon,7,Normal,Flying,80,120,75,75,75,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,80.83
734,Yungoos,7,Normal,,48,70,30,30,30,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,42.17
735,Gumshoos,7,Normal,,88,110,60,55,60,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,69.67
736,Grubbin,7,Bug,,47,62,45,55,45,46,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,50.0
737,Charjabug,7,Bug,Electric,57,82,95,55,75,36,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,66.67
738,Vikavolt,7,Bug,Electric,77,70,90,145,75,43,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,83.33
739,Crabrawler,7,Fighting,,47,82,57,42,47,63,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,56.33
740,Crabominable,7,Fighting,Ice,97,132,77,62,67,43,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,79.67
742,Cutiefly,7,Bug,Fairy,40,45,40,55,40,84,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,50.67
743,Ribombee,7,Bug,Fairy,60,55,60,95,70,124,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,77.33
744,Rockruff,7,Rock,,45,65,40,30,40,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,46.67
747,Mareanie,7,Poison,Water,50,53,62,43,52,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,50.83
748,Toxapex,7,Poison,Water,50,63,152,53,142,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,82.5
749,Mudbray,7,Ground,,70,100,70,45,55,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,64.17
750,Mudsdale,7,Ground,,100,125,100,55,85,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,83.33
751,Dewpider,7,Water,Bug,38,40,52,40,72,27,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,44.83
752,Araquanid,7,Water,Bug,68,70,92,50,132,42,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,75.67
753,Fomantis,7,Grass,,40,55,35,50,35,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,41.67
754,Lurantis,7,Grass,,70,105,90,80,90,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,80.0
755,Morelull,7,Grass,Fairy,40,35,55,65,75,15,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,47.5
756,Shiinotic,7,Grass,Fairy,60,45,80,90,100,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,67.5
757,Salandit,7,Poison,Fire,48,44,40,71,40,77,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,53.33
758,Salazzle,7,Poison,Fire,68,64,60,111,60,117,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,80.0
759,Stufful,7,Normal,Fighting,70,75,50,45,50,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,56.67
760,Bewear,7,Normal,Fighting,120,125,80,55,60,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,83.33
761,Bounsweet,7,Grass,,42,30,38,30,38,32,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,35.0
762,Steenee,7,Grass,,52,40,48,40,48,62,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,48.33
763,Tsareena,7,Grass,,72,120,98,50,98,72,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,85.0
764,Comfey,7,Fairy,,51,52,90,82,110,100,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,80.83
765,Oranguru,7,Normal,Psychic,90,60,80,90,110,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,81.67
766,Passimian,7,Fighting,,100,120,90,40,60,80,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,81.67
767,Wimpod,7,Bug,Water,25,35,40,20,30,80,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,38.33
768,Golisopod,7,Bug,Water,75,125,140,60,90,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,88.33
769,Sandygast,7,Ghost,Ground,55,55,80,70,45,15,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,53.33
