zip,city,state,latitude,longitude,timezone,dst
71667,Star City,AR,33.999462,-91.709308,-5,1
71670,Tillar,AR,33.698144,-91.443347,-5,1
71671,Warren,AR,33.573602,-92.097852,-5,1
71674,Watson,AR,33.905202,-91.279828,-5,1
71675,Wilmar,AR,33.614151,-91.916698,-5,1
71676,Wilmot,AR,33.151992,-91.559968,-5,1
71677,Winchester,AR,33.747125,-91.490123,-5,1
71678,Yorktown,AR,33.978738,-91.699077,-5,1
71701,Camden,AR,33.594817,-92.851335,-5,1
71711,Camden,AR,33.589009,-92.842649,-5,1
71720,Bearden,AR,33.715918,-92.844808,-5,1
71721,Beirne,AR,34.055486,-93.189406,-5,1
71722,Bluff City,AR,33.70082,-93.294126,-5,1
71724,Calion,AR,33.266043,-92.597514,-5,1
71725,Carthage,AR,34.101037,-92.516827,-5,1
71726,Chidester,AR,33.665157,-92.996873,-5,1
71728,Curtis,AR,34.010316,-93.097627,-5,1
71730,El Dorado,AR,33.187446,-92.630038,-5,1
71731,El Dorado,AR,33.198024,-92.52891,-5,1
71740,Emerson,AR,33.112106,-93.203998,-5,1
71742,Fordyce,AR,33.935138,-92.610536,-5,1
71743,Gurdon,AR,33.930011,-93.129994,-5,1
71744,Hampton,AR,33.516751,-92.582269,-5,1
71745,Harrell,AR,33.535994,-92.543915,-5,1
71747,Huttig,AR,33.164568,-92.393701,-5,1
71748,Ivan,AR,33.97547,-92.647817,-5,1
71749,Junction City,AR,33.16579,-92.768091,-5,1
71750,Lawson,AR,33.198024,-92.52891,-5,1
71751,Louann,AR,33.416913,-92.777026,-5,1
71752,Mc Neil,AR,33.373136,-93.18731,-5,1
71753,Magnolia,AR,33.206807,-93.224021,-5,1
71754,Magnolia,AR,33.242571,-93.22996,-5,1
71758,Mount Holly,AR,33.302589,-92.817651,-5,1
71759,Norphlet,AR,33.321864,-92.646905,-5,1
71762,Smackover,AR,33.194725,-92.523809,-5,1
71763,Sparkman,AR,33.914288,-92.853193,-5,1
71764,Stephens,AR,33.46053,-93.011863,-5,1
71765,Strong,AR,33.169586,-92.331829,-5,1
71766,Thornton,AR,33.776795,-92.48616,-5,1
71767,Hampton,AR,33.535994,-92.543915,-5,1
71768,Urbana,AR,33.198024,-92.52891,-5,1
71769,Village,AR,33.236156,-93.234494,-5,1
71770,Waldo,AR,33.350437,-93.302374,-5,1
71772,Whelen Springs,AR,33.832537,-93.1238,-5,1
71801,Hope,AR,33.673559,-93.606807,-5,1
71802,Hope,AR,33.765584,-93.559162,-5,1
71820,Alleene,AR,33.778125,-94.270165,-5,1
71822,Ashdown,AR,33.704625,-94.130221,-5,1
71823,Ben Lomond,AR,33.837053,-94.120289,-5,1
71825,Blevins,AR,33.882525,-93.621434,-5,1
71826,Bradley,AR,33.202695,-93.556966,-5,1
71827,Buckner,AR,33.397484,-93.434895,-5,1
71828,Cale,AR,33.70082,-93.294126,-5,1
71831,Columbus,AR,33.793524,-93.807007,-5,1
71832,De Queen,AR,34.050929,-94.28072,-5,1
71833,Dierks,AR,34.136218,-94.044286,-5,1
71834,Doddridge,AR,33.441724,-94.023737,-5,1
71835,Emmet,AR,33.761471,-93.42928,-5,1
71836,Foreman,AR,33.734105,-94.37246,-5,1
71837,Fouke,AR,33.261629,-93.886621,-5,1
71838,Fulton,AR,33.669917,-93.79752,-5,1
71839,Garland City,AR,33.25024,-93.612966,-5,1
71840,Genoa,AR,33.316578,-93.854484,-5,1
71841,Gillham,AR,34.065882,-94.358778,-5,1
71842,Horatio,AR,34.004404,-94.255693,-5,1
71844,Laneburg,AR,33.70082,-93.294126,-5,1
71845,Lewisville,AR,33.292401,-93.597793,-5,1
71846,Lockesburg,AR,33.967541,-94.194636,-5,1
71847,Mc Caskill,AR,33.915909,-93.61992,-5,1
71851,Mineral Springs,AR,33.895583,-93.925108,-5,1
71852,Nashville,AR,34.024903,-93.942206,-5,1
71853,Ogden,AR,33.596108,-93.960638,-5,1
71854,Texarkana,AR,33.431043,-93.876485,-5,1
71855,Ozan,AR,33.83663,-93.732727,-5,1
71857,Prescott,AR,33.776791,-93.289132,-5,1
71858,Rosston,AR,33.70082,-93.294126,-5,1
71859,Saratoga,AR,33.78127,-93.884355,-5,1
71860,Stamps,AR,33.343809,-93.50573,-5,1
71861,Taylor,AR,33.112208,-93.322254,-5,1
71862,Washington,AR,33.776095,-93.713625,-5,1
71864,Willisville,AR,33.70082,-93.294126,-5,1
71865,Wilton,AR,33.733218,-94.147399,-5,1
71866,Winthrop,AR,33.857142,-94.3748,-5,1
71901,Hot Springs National Park,AR,34.526841,-92.958697,-5,1
71902,Hot Springs National Park,AR,34.581374,-93.099403,-5,1
71903,Hot Springs National Park,AR,34.581374,-93.099403,-5,1
71909,Hot Springs Village,AR,34.576246,-92.989435,-5,1
71910,Hot Springs Village,AR,34.581374,-93.099403,-5,1
71913,Hot Springs National Park,AR,34.482214,-93.043902,-5,1
71914,Hot Springs National Park,AR,34.513682,-92.968531,-5,1
71920,Alpine,AR,34.055486,-93.189406,-5,1
71921,Amity,AR,34.232509,-93.313673,-5,1
71922,Antoine,AR,34.146678,-93.653733,-5,1
71923,Arkadelphia,AR,34.031343,-93.111452,-5,1
71929,Bismarck,AR,34.276538,-93.11742,-5,1
71932,Board Camp,AR,34.537164,-94.0972,-5,1
71933,Bonnerdale,AR,34.356772,-93.350643,-5,1
71935,Caddo Gap,AR,34.392489,-93.683883,-5,1
71937,Cove,AR,34.354193,-94.383483,-5,1
71940,Delight,AR,34.146678,-93.653733,-5,1
71941,Donaldson,AR,34.229869,-92.963796,-5,1
71942,Friendship,AR,34.223546,-93.002367,-5,1
71943,Glenwood,AR,34.206025,-93.589297,-5,1
71944,Grannis,AR,34.338462,-94.356273,-5,1
71945,Hatfield,AR,34.5019,-94.362242,-5,1
71946,Hatton,AR,34.459413,-94.200221,-5,1
71949,Jessieville,AR,34.709408,-93.038231,-5,1
71950,Kirby,AR,34.146678,-93.653733,-5,1
71951,Hot Springs National Park,AR,34.581374,-93.099403,-5,1
71952,Langley,AR,34.146678,-93.653733,-5,1
71953,Mena,AR,34.503699,-94.194756,-5,1
71956,Mountain Pine,AR,34.637603,-93.233142,-5,1
71957,Mount Ida,AR,34.550661,-93.585206,-5,1
71958,Murfreesboro,AR,34.050402,-93.75435,-5,1
71959,Newhope,AR,34.146678,-93.653733,-5,1
71960,Norman,AR,34.474709,-93.669613,-5,1
71961,Oden,AR,34.597982,-93.803388,-5,1
71962,Okolona,AR,34.041476,-93.267115,-5,1
71964,Pearcy,AR,34.431902,-93.249203,-5,1
71965,Pencil Bluff,AR,34.651272,-93.740852,-5,1
71966,Oden,AR,34.542995,-93.66463,-5,1
71968,Royal,AR,34.514125,-93.282723,-5,1
71969,Sims,AR,34.653145,-93.614286,-5,1
71970,Story,AR,34.673248,-93.53027,-5,1
71971,Umpire,AR,34.294469,-94.095969,-5,1
71972,Vandervoort,AR,34.394091,-94.253511,-5,1
71973,Wickes,AR,34.307662,-94.36157,-5,1
71998,Arkadelphia,AR,34.055486,-93.189406,-5,1
71999,Arkadelphia,AR,34.055486,-93.189406,-5,1
72001,Adona,AR,34.943809,-92.923191,-5,1
72002,Alexander,AR,34.694468,-92.425087,-5,1
72003,Almyra,AR,34.38443,-91.392364,-5,1
72004,Altheimer,AR,34.284273,-91.698007,-5,1
72005,Amagon,AR,35.502463,-91.081687,-5,1
72006,Augusta,AR,35.207566,-91.372792,-5,1
72007,Austin,AR,34.980269,-91.979545,-5,1
72010,Bald Knob,AR,35.331399,-91.520754,-5,1
72011,Bauxite,AR,34.509071,-92.482828,-5,1
72012,Beebe,AR,35.173395,-91.808393,-5,1
72013,Bee Branch,AR,35.404671,-92.4808,-5,1
72014,Beedeville,AR,35.418352,-91.116292,-5,1
72015,Benton,AR,34.614356,-92.668034,-5,1
72016,Bigelow,AR,34.968975,-92.626882,-5,1
72017,Biscoe,AR,34.785525,-91.573785,-5,1
72018,Benton,AR,34.597345,-92.622857,-5,1
72019,Benton,AR,34.56,-92.58,-5,1
72020,Bradford,AR,35.380014,-91.525309,-5,1
72021,Brinkley,AR,34.883421,-91.194574,-5,1
72022,Bryant,AR,34.612417,-92.493519,-5,1
72023,Cabot,AR,34.826103,-91.931526,-5,1
72024,Carlisle,AR,34.7309,-91.75149,-5,1
72025,Casa,AR,34.943809,-92.923191,-5,1
72026,Casscoe,AR,34.509537,-91.299038,-5,1
72027,Center Ridge,AR,35.311464,-92.572763,-5,1
72028,Choctaw,AR,35.57727,-92.545572,-5,1
72029,Clarendon,AR,34.745361,-91.247509,-5,1
72030,Cleveland,AR,35.395535,-92.701955,-5,1
72031,Clinton,AR,35.568709,-92.41875,-5,1
72032,Conway,AR,35.146446,-92.376466,-5,1
72033,Conway,AR,35.105306,-92.354915,-5,1
72034,Conway,AR,35.07,-92.47,-5,1
72035,Conway,AR,35.105306,-92.354915,-5,1
72036,Cotton Plant,AR,35.004397,-91.252284,-5,1
72037,Coy,AR,34.541185,-91.875767,-5,1
72038,Crocketts Bluff,AR,34.459355,-91.317774,-5,1
72039,Damascus,AR,35.302414,-92.401428,-5,1
72040,Des Arc,AR,34.831514,-91.53744,-5,1
72041,De Valls Bluff,AR,34.787106,-91.465859,-5,1
72042,De Witt,AR,34.2746,-91.414442,-5,1
72043,Diaz,AR,35.632918,-91.262651,-5,1
72044,Edgemont,AR,35.632128,-92.157022,-5,1
72045,El Paso,AR,35.128619,-92.043231,-5,1
72046,England,AR,34.759526,-91.846164,-5,1
72047,Enola,AR,35.230211,-92.202242,-5,1
72048,Ethel,AR,34.298173,-91.1484,-5,1
72051,Fox,AR,35.91896,-92.127207,-5,1
72052,Garner,AR,35.144271,-91.77722,-5,1
72053,College Station,AR,34.709342,-92.228271,-5,1
72055,Gillett,AR,34.126257,-91.347993,-5,1
72057,Grapevine,AR,34.152591,-92.304314,-5,1
72058,Greenbrier,AR,35.211744,-92.376242,-5,1
72059,Gregory,AR,35.179148,-91.259428,-5,1
72060,Griffithville,AR,35.113187,-91.606092,-5,1
72061,Guy,AR,35.322662,-92.334843,-5,1
72063,Hattieville,AR,35.318809,-92.67533,-5,1
72064,Hazen,AR,34.782306,-91.569612,-5,1
72065,Hensley,AR,34.520167,-92.205503,-5,1
72066,Hickory Plains,AR,34.785525,-91.573785,-5,1
72067,Higden,AR,35.568521,-92.134082,-5,1
72068,Higginson,AR,35.152032,-91.710779,-5,1
72069,Holly Grove,AR,34.598059,-91.183945,-5,1
72070,Houston,AR,35.055779,-92.692323,-5,1
72071,Howell,AR,35.179148,-91.259428,-5,1
72072,Humnoke,AR,34.757194,-91.833442,-5,1
72073,Humphrey,AR,34.374078,-91.638613,-5,1
72074,Hunter,AR,35.179148,-91.259428,-5,1
72075,Jacksonport,AR,35.641406,-91.307189,-5,1
72076,Jacksonville,AR,34.918774,-92.15149,-5,1
72078,Jacksonville,AR,34.751918,-92.392487,-5,1
72079,Jefferson,AR,34.402504,-92.150644,-5,1
72080,Jerusalem,AR,35.427817,-92.819567,-5,1
72081,Judsonia,AR,35.39438,-91.758198,-5,1
72082,Kensett,AR,35.14574,-91.847466,-5,1
72083,Keo,AR,34.60737,-92.014365,-5,1
72084,Leola,AR,34.218652,-92.613185,-5,1
72085,Letona,AR,35.359669,-91.820426,-5,1
72086,Lonoke,AR,34.81247,-91.905399,-5,1
72087,Lonsdale,AR,34.574419,-92.85784,-5,1
72088,Fairfield Bay,AR,35.602704,-92.274195,-5,1
72089,Bryant,AR,34.635041,-92.65974,-5,1
72099,Little Rock Air Force Base,AR,34.788014,-92.217343,-5,1
72101,Mc Crory,AR,35.259987,-91.219846,-5,1
72102,Mc Rae,AR,35.246445,-91.848847,-5,1
72103,Mabelvale,AR,34.647826,-92.384905,-5,1
72104,Malvern,AR,34.36975,-92.839331,-5,1
72105,Jones Mill,AR,34.39588,-92.851558,-5,1
72106,Mayflower,AR,34.963658,-92.423585,-5,1
72107,Menifee,AR,35.153852,-92.552168,-5,1
72108,Monroe,AR,34.670187,-91.224126,-5,1
72110,Morrilton,AR,35.169237,-92.817379,-5,1
72111,Mount Vernon,AR,35.23159,-92.168875,-5,1
72112,Newport,AR,35.569278,-91.203951,-5,1
72113,Maumelle,AR,34.857241,-92.390298,-5,1
72114,North Little Rock,AR,34.766561,-92.262899,-5,1
72115,North Little Rock,AR,34.751918,-92.392487,-5,1
72116,North Little Rock,AR,34.805945,-92.230488,-5,1
72117,North Little Rock,AR,34.765751,-92.152405,-5,1
72118,North Little Rock,AR,34.833714,-92.3289,-5,1
72119,North Little Rock,AR,34.80165,-92.259781,-5,1
72120,Sherwood,AR,34.880689,-92.230285,-5,1
72121,Pangburn,AR,35.329969,-91.652684,-5,1
72122,Paron,AR,34.738557,-92.785514,-5,1
72123,Patterson,AR,35.25881,-91.236983,-5,1
72124,North Little Rock,AR,34.751918,-92.392487,-5,1
72125,Perry,AR,35.044346,-92.795821,-5,1
72126,Perryville,AR,35.025904,-92.786535,-5,1
72127,Plumerville,AR,35.15351,-92.662307,-5,1
72128,Poyen,AR,34.3023,-92.609528,-5,1
72129,Prattsville,AR,34.31491,-92.539414,-5,1
72130,Prim,AR,35.667434,-92.093319,-5,1
72131,Quitman,AR,35.449492,-92.151804,-5,1
72132,Redfield,AR,34.436424,-92.150356,-5,1
72133,Reydell,AR,34.210031,-91.673115,-5,1
72134,Roe,AR,34.670187,-91.224126,-5,1
72135,Roland,AR,34.87923,-92.572248,-5,1
72136,Romance,AR,35.235771,-92.014311,-5,1
72137,Rose Bud,AR,35.281826,-91.855634,-5,1
72139,Russell,AR,35.356592,-91.495392,-5,1
72140,Saint Charles,AR,34.337186,-91.139284,-5,1
72141,Scotland,AR,35.57727,-92.545572,-5,1
72142,Scott,AR,34.670904,-92.152336,-5,1
72143,Searcy,AR,35.243622,-91.731729,-5,1
72145,Searcy,AR,35.277393,-91.732556,-5,1
72149,Searcy,AR,35.247376,-91.73139,-5,1
72150,Sheridan,AR,34.306936,-92.398709,-5,1
72152,Sherrill,AR,34.363527,-91.927642,-5,1
72153,Shirley,AR,35.61711,-92.262595,-5,1
72156,Solgohachia,AR,35.267859,-92.673551,-5,1
72157,Springfield,AR,35.244463,-92.614982,-5,1
72158,Benton,AR,34.635041,-92.65974,-5,1
72160,Stuttgart,AR,34.387577,-91.419955,-5,1
72164,Sweet Home,AR,34.687292,-92.2399,-5,1
72165,Thida,AR,35.576231,-91.453861,-5,1
72166,Tichnor,AR,34.079836,-91.227608,-5,1
72167,Traskwood,AR,34.469233,-92.658212,-5,1
72168,Tucker,AR,34.431352,-91.96546,-5,1
72169,Tupelo,AR,35.384449,-91.223248,-5,1
72170,Ulm,AR,34.577224,-91.463319,-5,1
72173,Vilonia,AR,35.104753,-92.228182,-5,1
72175,Wabbaseka,AR,34.348461,-91.862772,-5,1
72176,Ward,AR,34.988267,-91.905266,-5,1
72178,West Point,AR,35.203213,-91.606367,-5,1
72179,Wilburn,AR,35.510638,-91.864757,-5,1
72180,Woodson,AR,34.533557,-92.221807,-5,1
72181,Wooster,AR,35.187728,-92.449953,-5,1
72182,Wright,AR,34.429059,-92.059863,-5,1
72183,Wrightsville,AR,34.751918,-92.392487,-5,1
72189,Mc Crory,AR,35.179148,-91.259428,-5,1
72190,North Little Rock,AR,34.751918,-92.392487,-5,1
72198,Scholastic Parcels,AR,34.77,-92.27,-5,1
72199,North Little Rock,AR,34.827174,-92.284718,-5,1
72201,Little Rock,AR,34.755998,-92.284832,-5,1
72202,Little Rock,AR,34.752299,-92.290419,-5,1
72203,Little Rock,AR,34.883484,-92.390766,-5,1
72204,Little Rock,AR,34.711026,-92.297304,-5,1
72205,Little Rock,AR,34.742911,-92.346652,-5,1
72206,Little Rock,AR,34.624693,-92.29525,-5,1
72207,Little Rock,AR,34.772646,-92.340152,-5,1
72209,Little Rock,AR,34.674055,-92.368649,-5,1
72210,Little Rock,AR,34.723533,-92.478032,-5,1
72211,Little Rock,AR,34.783664,-92.430851,-5,1
72212,Little Rock,AR,34.800793,-92.441752,-5,1
72214,Little Rock,AR,34.762141,-92.228248,-5,1
72215,Little Rock,AR,34.751918,-92.392487,-5,1
72216,Little Rock,AR,34.817834,-92.235668,-5,1
72217,Little Rock,AR,34.830158,-92.170174,-5,1
72219,Little Rock,AR,34.751918,-92.392487,-5,1
72221,Little Rock,AR,34.751918,-92.392487,-5,1
72222,Little Rock,AR,34.751918,-92.392487,-5,1
72223,Little Rock,AR,34.790155,-92.504359,-5,1
72225,Little Rock,AR,34.751918,-92.392487,-5,1
72227,Little Rock,AR,34.775747,-92.372386,-5,1
72231,Little Rock,AR,34.80189,-92.189397,-5,1
72260,Little Rock,AR,34.74,-92.28,-5,1
72295,Little Rock,AR,34.751918,-92.392487,-5,1
72301,West Memphis,AR,35.210811,-90.203849,-5,1
72303,West Memphis,AR,35.137366,-90.285543,-5,1
72310,Armorel,AR,35.852046,-89.972762,-5,1
72311,Aubrey,AR,34.719477,-90.89691,-5,1
72312,Barton,AR,34.546696,-90.767879,-5,1
72313,Bassett,AR,35.712249,-90.028429,-5,1
72314,Birdeye,AR,35.357184,-90.677331,-5,1
72315,Blytheville,AR,35.754685,-89.926797,-5,1
72316,Blytheville,AR,35.694942,-89.966819,-5,1
72319,Gosnell,AR,35.694942,-89.966819,-5,1
72320,Brickeys,AR,34.839836,-90.73371,-5,1
72321,Burdette,AR,35.816872,-89.944221,-5,1
72322,Caldwell,AR,35.08844,-90.81081,-5,1
72324,Cherry Valley,AR,35.340002,-90.788851,-5,1
72325,Clarkedale,AR,35.286354,-90.253781,-5,1
72326,Colt,AR,35.088055,-90.889489,-5,1
72327,Crawfordsville,AR,35.232042,-90.35832,-5,1
72328,Crumrod,AR,34.382204,-90.82932,-5,1
72329,Driver,AR,35.635225,-89.978877,-5,1
72330,Dyess,AR,35.593098,-90.21404,-5,1
72331,Earle,AR,35.270213,-90.355335,-5,1
72332,Edmondson,AR,35.119869,-90.304367,-5,1
72333,Elaine,AR,34.311793,-90.893927,-5,1
72335,Forrest City,AR,35.026272,-90.859555,-5,1
72336,Forrest City,AR,35.100867,-90.726069,-5,1
72338,Frenchmans Bayou,AR,35.459134,-90.188375,-5,1
72339,Gilmore,AR,35.405678,-90.27136,-5,1
72340,Goodwin,AR,34.935798,-91.029194,-5,1
72341,Haynes,AR,34.894534,-90.750779,-5,1
72342,Helena,AR,34.45192,-90.751249,-5,1
72346,Heth,AR,35.055842,-90.508034,-5,1
72347,Hickory Ridge,AR,35.358936,-90.958977,-5,1
72348,Hughes,AR,34.959855,-90.564357,-5,1
72350,Joiner,AR,35.501635,-90.145752,-5,1
72351,Keiser,AR,35.695435,-90.08845,-5,1
72352,La Grange,AR,34.769714,-90.755195,-5,1
72353,Lambrook,AR,34.328604,-90.965177,-5,1
72354,Lepanto,AR,35.596339,-90.340023,-5,1
72355,Lexa,AR,34.522109,-90.746809,-5,1
72358,Luxora,AR,35.773408,-89.887854,-5,1
72359,Madison,AR,35.025243,-90.708551,-5,1
72360,Marianna,AR,34.768479,-90.783138,-5,1
72364,Marion,AR,35.174997,-90.294424,-5,1
72365,Marked Tree,AR,35.531267,-90.43642,-5,1
72366,Marvell,AR,34.5334,-90.954242,-5,1
72367,Mellwood,AR,34.25968,-90.936604,-5,1
72368,Moro,AR,34.791849,-90.935139,-5,1
72369,Oneida,AR,34.443028,-90.785809,-5,1
72370,Osceola,AR,35.646832,-90.094653,-5,1
72372,Palestine,AR,35.027132,-90.901168,-5,1
72373,Parkin,AR,35.293247,-90.635505,-5,1
72374,Poplar Grove,AR,34.571702,-90.819627,-5,1
72376,Proctor,AR,35.116116,-90.238064,-5,1
72377,Rivervale,AR,35.674952,-90.346901,-5,1
72379,Snow Lake,AR,33.818318,-91.214054,-5,1
72381,Tomato,AR,35.694942,-89.966819,-5,1
72383,Turner,AR,34.498511,-91.027962,-5,1
72384,Turrell,AR,35.343902,-90.297822,-5,1
72385,Twist,AR,35.296539,-90.772419,-5,1
72386,Tyronza,AR,35.49813,-90.397619,-5,1
72387,Vanndale,AR,35.3182,-90.771505,-5,1
72389,Wabash,AR,34.346621,-90.886949,-5,1
72390,West Helena,AR,34.530216,-90.681442,-5,1
72391,West Ridge,AR,35.694942,-89.966819,-5,1
72392,Wheatley,AR,34.950619,-91.091003,-5,1
72394,Widener,AR,35.030375,-90.800681,-5,1
72395,Wilson,AR,35.63816,-90.043135,-5,1
72396,Wynne,AR,35.274844,-90.798946,-5,1
72401,Jonesboro,AR,35.835847,-90.623071,-5,1
72402,Jonesboro,AR,35.80881,-90.652887,-5,1
72403,Jonesboro,AR,35.830541,-90.703915,-5,1
72404,Jonesboro,AR,35.779183,-90.766012,-5,1
72410,Alicia,AR,35.952057,-91.030074,-5,1
72411,Bay,AR,35.810496,-90.641731,-5,1
72412,Beech Grove,AR,36.128069,-90.691421,-5,1
72413,Biggers,AR,36.284433,-90.853751,-5,1
72414,Black Oak,AR,35.836846,-90.400484,-5,1
72415,Black Rock,AR,36.132344,-91.187361,-5,1
72416,Bono,AR,35.85642,-90.627804,-5,1
72417,Brookland,AR,35.891366,-90.489547,-5,1
72419,Caraway,AR,35.767307,-90.338001,-5,1
72421,Cash,AR,35.795933,-90.963448,-5,1
72422,Corning,AR,36.379467,-90.538667,-5,1
72424,Datto,AR,36.384747,-90.730808,-5,1
72425,Delaplaine,AR,36.208255,-90.721173,-5,1
72426,Dell,AR,35.881256,-90.054689,-5,1
72427,Egypt,AR,35.863996,-90.94278,-5,1
72428,Etowah,AR,35.733677,-90.183815,-5,1
72429,Fisher,AR,35.503918,-90.944428,-5,1
72430,Greenway,AR,36.327813,-90.182485,-5,1
72431,Grubbs,AR,35.654913,-91.079185,-5,1
72432,Harrisburg,AR,35.575374,-90.791023,-5,1
72433,Hoxie,AR,36.050395,-91.021301,-5,1
72434,Imboden,AR,36.183681,-91.215672,-5,1
72435,Knobel,AR,36.360817,-90.472819,-5,1
72436,Lafe,AR,36.202584,-90.469652,-5,1
72437,Lake City,AR,35.824808,-90.510018,-5,1
72438,Leachville,AR,35.884302,-90.210167,-5,1
72439,Light,AR,36.06805,-90.748876,-5,1
72440,Lynn,AR,36.015239,-91.229356,-5,1
72441,Mc Dougal,AR,36.429953,-90.386431,-5,1
72442,Manila,AR,35.843919,-90.1806,-5,1
72443,Marmaduke,AR,36.156146,-90.39974,-5,1
72444,Maynard,AR,36.396694,-90.936899,-5,1
72445,Minturn,AR,35.974287,-91.031799,-5,1
72447,Monette,AR,35.909972,-90.347446,-5,1
72449,O Kean,AR,36.306745,-91.07791,-5,1
72450,Paragould,AR,36.113222,-90.551092,-5,1
72451,Paragould,AR,36.11635,-90.525077,-5,1
72453,Peach Orchard,AR,36.277564,-90.687882,-5,1
72454,Piggott,AR,36.378787,-90.313223,-5,1
72455,Pocahontas,AR,36.324042,-91.084748,-5,1
72456,Pollard,AR,36.38157,-90.375252,-5,1
72457,Portia,AR,36.082104,-91.047594,-5,1
72458,Powhatan,AR,36.053597,-91.218089,-5,1
72459,Ravenden,AR,36.18246,-91.223314,-5,1
72460,Ravenden Springs,AR,36.337228,-91.009405,-5,1
72461,Rector,AR,36.310788,-90.329565,-5,1
72462,Reyno,AR,36.351441,-90.780125,-5,1
72464,Saint Francis,AR,36.454544,-90.142521,-5,1
72465,Sedgwick,AR,35.964317,-90.895421,-5,1
72466,Smithville,AR,36.057939,-91.240065,-5,1
72467,State University,AR,35.842196,-90.673464,-5,1
72469,Strawberry,AR,35.967306,-91.293503,-5,1
72470,Success,AR,36.429663,-90.692099,-5,1
72471,Swifton,AR,35.817646,-91.092685,-5,1
72472,Trumann,AR,35.588215,-90.561977,-5,1
72473,Tuckerman,AR,35.71528,-91.173296,-5,1
72474,Walcott,AR,36.041332,-90.671802,-5,1
72475,Waldenburg,AR,35.546575,-90.965815,-5,1
72476,Walnut Ridge,AR,36.042979,-90.998707,-5,1
72478,Warm Springs,AR,36.44533,-91.054035,-5,1
72479,Weiner,AR,35.611992,-90.873808,-5,1
72482,Williford,AR,36.285559,-91.355691,-5,1
72501,Batesville,AR,35.768738,-91.652338,-5,1
72503,Batesville,AR,35.734617,-91.534303,-5,1
72512,Horseshoe Bend,AR,36.185457,-91.915187,-5,1
72513,Ash Flat,AR,36.234637,-91.568849,-5,1
72515,Bexar,AR,36.374704,-91.804608,-5,1
72516,Boswell,AR,36.064329,-91.944673,-5,1
72517,Brockwell,AR,36.121391,-92.134903,-5,1
72519,Calico Rock,AR,36.178897,-92.129961,-5,1
72520,Camp,AR,36.374704,-91.804608,-5,1
72521,Cave City,AR,35.948292,-91.5317,-5,1
72522,Charlotte,AR,35.803978,-91.456609,-5,1
72523,Concord,AR,35.642663,-91.857781,-5,1
72524,Cord,AR,35.843546,-91.36155,-5,1
72525,Cherokee Village,AR,36.295879,-91.488845,-5,1
72526,Cushman,AR,35.872871,-91.758171,-5,1
72527,Desha,AR,35.726232,-91.603429,-5,1
72528,Dolph,AR,36.064329,-91.944673,-5,1
72529,Cherokee Village,AR,36.298192,-91.534657,-5,1
72530,Drasco,AR,35.607847,-92.022867,-5,1
72531,Elizabeth,AR,36.374704,-91.804608,-5,1
72532,Evening Shade,AR,36.061757,-91.607603,-5,1
72533,Fifty Six,AR,35.91896,-92.127207,-5,1
72534,Floral,AR,35.663046,-91.712976,-5,1
72536,Franklin,AR,36.064329,-91.944673,-5,1
72537,Gamaliel,AR,36.42957,-92.325688,-5,1
72538,Gepp,AR,36.370988,-91.823914,-5,1
72539,Glencoe,AR,36.374704,-91.804608,-5,1
72540,Guion,AR,36.064329,-91.944673,-5,1
72542,Hardy,AR,36.178441,-91.481669,-5,1
72543,Heber Springs,AR,35.453106,-91.98883,-5,1
72544,Henderson,AR,36.410457,-92.195113,-5,1
72545,Heber Springs,AR,35.535238,-92.021291,-5,1
72546,Ida,AR,35.581607,-91.930535,-5,1
72550,Locust Grove,AR,35.712421,-91.778953,-5,1
72553,Magness,AR,35.707658,-91.474841,-5,1
72554,Mammoth Spring,AR,36.492437,-91.546818,-5,1
72555,Marcella,AR,35.91896,-92.127207,-5,1
72556,Melbourne,AR,36.063529,-91.907947,-5,1
72557,Moko,AR,36.374704,-91.804608,-5,1
72560,Mountain View,AR,35.820825,-92.038894,-5,1
72561,Mount Pleasant,AR,35.961824,-91.819741,-5,1
72562,Newark,AR,35.732409,-91.42517,-5,1
72564,Oil Trough,AR,35.59985,-91.475445,-5,1
72565,Oxford,AR,36.064329,-91.944673,-5,1
72566,Pineville,AR,36.157991,-92.112983,-5,1
72567,Pleasant Grove,AR,35.91896,-92.127207,-5,1
72568,Pleasant Plains,AR,35.654477,-91.619627,-5,1
72569,Poughkeepsie,AR,36.046345,-91.455012,-5,1
72571,Rosie,AR,35.645494,-91.536246,-5,1
72572,Saffell,AR,35.953043,-91.283897,-5,1
72573,Sage,AR,36.064329,-91.944673,-5,1
72575,Salado,AR,35.691868,-91.598917,-5,1
72576,Salem,AR,36.425836,-91.699502,-5,1
72577,Sidney,AR,36.066371,-91.64203,-5,1
72578,Sturkie,AR,36.374704,-91.804608,-5,1
72579,Sulphur Rock,AR,35.762212,-91.531986,-5,1
72581,Tumbling Shoals,AR,35.570591,-91.929979,-5,1
72583,Viola,AR,36.392508,-91.93942,-5,1
72584,Violet Hill,AR,36.064329,-91.944673,-5,1
72585,Wideman,AR,36.064329,-91.944673,-5,1
72587,Wiseman,AR,36.064329,-91.944673,-5,1
72601,Harrison,AR,36.295086,-93.092861,-5,1
72602,Harrison,AR,36.355213,-93.122554,-5,1
72610,Alco,AR,35.91896,-92.127207,-5,1
72611,Alpena,AR,36.310814,-93.252276,-5,1
72613,Beaver,AR,36.431111,-93.699392,-5,1
72615,Bergman,AR,36.308349,-93.032099,-5,1
